episode,return,average_return,lines_cleared
12932,-13.0,-30.282864212805443,1
12933,-20.5,-30.282107786283152,1
12934,-13.5,-30.280810267511985,2
12935,-38.0,-30.281407035175878,0
12936,-6.0,-30.279529993815707,3
12937,-7.0,-30.27773054031074,2
12938,-4.5,-30.27573813572422,5
12939,-18.5,-30.27482803926115,0
12940,-4.0,-30.272797527047913,4
12941,-17.5,-30.271810524688973,1
12942,-44.0,-30.272871271828155,0
12943,3.5,-30.270261917638877,8
12944,-13.0,-30.268927688504327,2
12945,-15.5,-30.267786790266513,0
12946,-7.0,-30.265989494824655,4
12947,-29.5,-30.26593033135089,1
12948,-14.5,-30.26471269694161,1
12949,-22.0,-30.26407444590316,1
12950,-32.5,-30.264247104247104,1
12951,-35.5,-30.26465137827195,1
12952,-51.5,-30.266290920321186,0
12953,-7.0,-30.26449471164981,1
12954,-7.5,-30.262737378415935,2
12955,-53.5,-30.264531069085294,1
12956,-37.0,-30.265050941648656,1
12957,-16.5,-30.26398857760284,2
12958,-35.0,-30.264354066985646,0
12959,-6.0,-30.262481672968594,2
12960,-5.0,-30.260532407407407,3
12961,-36.5,-30.261013810662757,0
12962,6.5,-30.25817775034717,5
12963,-17.0,-30.2571549795572,3
12964,-40.0,-30.257906510336316,1
12965,-6.0,-30.256035480138834,3
12966,-3.5,-30.2539719265772,4
12967,-3.5,-30.251908691293284,4
12968,-10.5,-30.250385564466377,2
12969,-8.5,-30.248708458632123,1
12970,-9.0,-30.247070161912106,2
12971,-12.5,-30.245701950504973,0
12972,-12.5,-30.244333950046254,3
12973,-10.0,-30.24277345255531,4
12974,-54.0,-30.24460459380299,2
12975,-5.5,-30.242697495183045,1
12976,-47.0,-30.243988902589397,0
12977,-8.0,-30.24227479386607,3
12978,-16.5,-30.24121590383726,2
12979,-13.5,-30.2399260343632,2
12980,-63.5,-30.24248844375963,0
12981,-17.0,-30.241468299822817,0
12982,4.0,-30.238830688645816,4
12983,-3.0,-30.23673265038897,3
12984,-15.0,-30.235559149722736,2
12985,-15.0,-30.23438582980362,2
12986,-34.0,-30.23467580471277,1
12987,-13.0,-30.233348733348734,1
12988,-43.0,-30.2343316907915,1
12989,-25.0,-30.233928708907538,1
12990,-9.0,-30.232294072363356,5
12991,-19.5,-30.23146793934262,2
12992,-11.5,-30.23002616995074,1
12993,2.5,-30.22750711921804,4
12994,-32.0,-30.227643527782053,0
12995,-20.0,-30.226856483262793,0
12996,-13.5,-30.22556940597107,2
12997,-14.5,-30.22435946756944,1
12998,-33.5,-30.224611478689027,0
12999,-12.5,-30.223247942149396,0
13000,-8.5,-30.221576923076924,1
13001,-25.0,-30.221175294208138,1
13002,-20.0,-30.220389170896784,0
13003,-14.5,-30.21918018918711,1
13004,0.0,-30.216856351891725,6
13005,-5.0,-30.214917339484813,4
13006,-11.0,-30.21343995079194,3
13007,-11.5,-30.212001230106864,1
13008,-47.0,-30.213291820418203,3
13009,2.5,-30.210777154277807,4
13010,-33.5,-30.211029976940814,0
13011,-33.5,-30.21128276074091,0
13012,-9.5,-30.209691054411312,4
13013,-36.0,-30.210136017828326,2
13014,-12.5,-30.2087751652067,0
13015,-54.0,-30.210603150211295,2
13016,-10.0,-30.209050399508296,1
13017,-13.0,-30.20772835522778,1
13018,-5.0,-30.205791980334922,4
13019,1.5,-30.203356632613872,4
13020,-10.0,-30.201804915514593,4
13021,-3.5,-30.199754243145687,6
13022,-40.0,-30.20050683458762,1
13023,-15.5,-30.19937802349689,3
13024,-26.0,-30.19905558968059,3
13025,2.5,-30.19654510556622,7
13026,-5.0,-30.194610778443113,3
13027,-108.5,-30.200621785522376,0
13028,-9.5,-30.199032852318084,3
13029,-17.0,-30.198019801980198,3
13030,-33.0,-30.19823484267076,2
13031,-25.0,-30.197835929706084,1
13032,-78.5,-30.201542357274402,0
13033,-22.0,-30.200913066830353,1
13034,-4.5,-30.19894123062759,3
13035,-27.5,-30.19873417721519,0
13036,-16.5,-30.197683338447376,2
13037,-12.0,-30.196287489453095,2
13038,-11.5,-30.194853505138823,2
13039,-45.5,-30.196027302707265,0
13040,-18.5,-30.19513036809816,0
13041,0.0,-30.192814968177288,3
13042,-34.0,-30.19310688544702,1
13043,-33.5,-30.193360423215516,0
13044,-16.5,-30.192310640907696,2
13045,-16.0,-30.191222690686086,1
13046,-15.0,-30.190058255403954,2
13047,-41.0,-30.19088679389898,0
13048,4.0,-30.188266400980993,7
13049,-23.5,-30.187753850869797,1
13050,-17.0,-30.186743295019156,0
13051,-24.5,-30.186307562638877,0
13052,-1.5,-30.18410971498621,3
13053,-1.5,-30.181912204091013,3
13054,-18.5,-30.181017312701087,0
13055,-56.0,-30.182995021064727,0
13056,-19.0,-30.182138480392158,8
13057,0.0,-30.179826912767098,3
13058,1.0,-30.177439117782203,7
13059,-12.0,-30.17604717053373,2
13060,-5.5,-30.17415773353752,2
13061,17.5,-30.170507618099688,7
13062,-11.5,-30.169078242229368,1
13063,-32.0,-30.169218403123324,0
13064,-18.5,-30.168325168401715,0
13065,-27.5,-30.168120933792576,0
13066,-52.5,-30.16983009337211,2
13067,-35.0,-30.170199739802555,0
13068,-11.0,-30.168732782369148,0
13069,-11.5,-30.1673043079042,1
13070,-29.5,-30.1672532517215,1
13071,-16.5,-30.166207635223014,2
13072,-14.5,-30.16500917992656,1
13073,-17.5,-30.164040388587164,1
13074,-10.0,-30.16249808780786,4
13075,-13.5,-30.161223709369025,2
13076,-9.0,-30.15960538390945,3
13077,-5.0,-30.15768142540338,4
13078,-16.0,-30.15659886832849,1
13079,-39.5,-30.15731325024849,0
13080,-60.5,-30.159633027522936,0
13081,-3.5,-30.15759498509288,4
13082,-5.5,-30.155710136064823,2
13083,-16.5,-30.15466636092639,2
13084,-16.0,-30.153584530724547,1
13085,-19.5,-30.152770347726403,3
13086,-14.5,-30.15157420143665,1
13087,-16.0,-30.150492855505462,1
13088,-11.0,-30.149029645476773,3
13089,-37.5,-30.149591259836505,2
13090,-15.5,-30.148472116119176,0
13091,-7.5,-30.146742036513636,2
13092,-20.5,-30.14600519401161,2
13093,-11.5,-30.14458107385626,1
13094,-23.5,-30.144073621506035,4
13095,-44.0,-30.145131729667813,3
13096,-4.0,-30.143135308491143,4
13097,4.0,-30.14052836527449,7
13098,-17.0,-30.13952511833868,3
13099,2.5,-30.13703336132529,4
13100,-38.0,-30.137633587786258,0
13101,-13.0,-30.136325471338065,1
13102,2.5,-30.13383452907953,4
13103,-19.0,-30.132984812638327,1
13104,-4.5,-30.131028693528695,3
13105,-9.0,-30.12941625333842,2
13106,-10.0,-30.127880360140395,4
13107,-9.0,-30.126268406195162,5
13108,-1.0,-30.124046383887702,5
13109,4.0,-30.12144328324052,5
13110,-2.5,-30.11933638443936,4
13111,5.0,-30.11665776828617,5
13112,1.0,-30.1142846247712,4
13113,-16.5,-30.11324639670556,2
13114,-40.0,-30.114000305017537,2
13115,-14.0,-30.112771635531832,0
13116,-11.5,-30.111352546508083,1
13117,-7.5,-30.109628726080658,2
13118,-14.5,-30.108438786400367,4
13119,-79.0,-30.112165561399497,4
13120,-16.0,-30.11108993902439,1
13121,-9.5,-30.109519091532658,3
13122,-1.0,-30.107300716354214,5
13123,-9.0,-30.10569229596891,2
13124,-2.0,-30.10355074672356,3
13125,-10.5,-30.10205714285714,2
13126,-59.0,-30.104258723144902,0
13127,-27.5,-30.10406033366344,4
13128,-15.5,-30.1029478976234,0
13129,-60.5,-30.105263157894736,0
13130,-10.5,-30.103769992383853,2
13131,-8.5,-30.10212474297464,4
13132,6.5,-30.099337496192508,8
13133,0.5,-30.097007538262393,10
13134,-6.5,-30.09521090299985,3
13135,-12.0,-30.093833269889608,2
13136,-7.0,-30.09207521315469,5
13137,-28.0,-30.091915962548526,1
13138,-29.0,-30.09183285127112,3
13139,-53.0,-30.09357637567547,0
13140,-11.5,-30.09216133942161,5
13141,-14.0,-30.09093676280344,0
13142,-14.0,-30.089712372546035,0
13143,-18.0,-30.088792513124858,2
13144,-72.5,-30.09201917224589,0
13145,-22.5,-30.091441612780525,2
13146,-15.0,-30.090293625437397,2
13147,-6.0,-30.088461245911613,3
13148,-17.0,-30.087465774262245,3
13149,-15.0,-30.086318351205414,2
13150,-6.0,-30.084486692015208,3
13151,-21.0,-30.083795909056345,6
13152,-33.5,-30.084055656934307,0
13153,-4.0,-30.082072530981524,5
13154,-41.5,-30.08294055040292,1
13155,-18.0,-30.082022044849868,2
13156,-19.5,-30.08121769534813,2
13157,-16.5,-30.080185452610777,3
13158,-26.0,-30.07987536099711,3
13159,-14.5,-30.078691389923247,1
13160,-50.0,-30.08020516717325,0
13161,1.0,-30.07784362890358,4
13162,2.5,-30.07536848503267,4
13163,-1.5,-30.073197599331458,6
13164,-53.0,-30.074939228198115,0
13165,-35.5,-30.075351310292444,1
13166,-11.5,-30.07394045268115,1
13167,-6.5,-30.072150072150073,7
13168,-4.0,-30.070170109356013,4
13169,-8.5,-30.068532158857924,1
13170,-24.5,-30.068109339407744,0
13171,-12.5,-30.066775491610358,0
13172,-3.0,-30.0647206194959,3
13173,-14.5,-30.063539057162377,1
13174,-21.0,-30.062851070289966,3
13175,-21.5,-30.062201138519924,0
13176,-19.5,-30.061399514268366,2
13177,-17.5,-30.060446232071033,1
13178,-14.5,-30.05926544240401,1
13179,-14.5,-30.058084831929584,1
13180,-19.0,-30.05724582701062,1
13181,-14.5,-30.05606554889614,1
13182,-40.0,-30.056819905932333,4
13183,-11.5,-30.055412273382387,2
13184,-12.0,-30.054042779126213,2
13185,-38.5,-30.054683352294273,1
13186,-44.0,-30.055740937357804,0
13187,-14.0,-30.054523394251916,4
13188,-3.5,-30.052509857446164,4
13189,-49.0,-30.053946470543636,1
13190,-61.0,-30.0562926459439,1
13191,-18.0,-30.05537866727314,2
13192,-12.0,-30.05401000606428,2
13193,-16.0,-30.052944743424543,1
13194,-19.0,-30.05210701834167,1
13195,-20.0,-30.05134520651762,0
13196,-38.0,-30.051947559866626,0
13197,-48.5,-30.053345457300903,7
13198,-9.0,-30.051750265191696,5
13199,13.0,-30.048488521857717,10
13200,-8.0,-30.046818181818182,3
13201,-38.0,-30.047420649950762,0
13202,-52.0,-30.049083472201183,1
13203,-5.0,-30.047186245550254,3
13204,-15.0,-30.046046652529537,2
13205,-5.0,-30.044149943203333,3
13206,-34.5,-30.044487354232924,2
13207,-9.0,-30.042893919890968,7
13208,-9.0,-30.041300726832223,2
13209,-4.0,-30.039329245211597,7
13210,-26.0,-30.0390234670704,3
13211,-33.5,-30.039285443948224,0
13212,-52.0,-30.04094762337269,1
13213,-15.0,-30.039809278740634,2
13214,-15.0,-30.0386711064023,2
13215,-5.0,-30.03677639046538,4
13216,-34.5,-30.037114104116224,2
13217,-19.5,-30.036316864644018,2
13218,2.5,-30.03385534876683,4
13219,-11.0,-30.032415462591725,3
13220,-1.5,-30.030257186081695,5
13221,-14.5,-30.02908252023296,1
13222,-30.0,-30.029080320677657,5
13223,-9.5,-30.027527792482797,4
13224,-28.0,-30.027374470659407,1
13225,-5.0,-30.025482041587903,6
13226,-8.0,-30.0238167246333,4
13227,-14.0,-30.02260527708475,0
13228,-13.0,-30.02131841548231,1
13229,-71.5,-30.024453851387104,1
13230,-34.0,-30.024754346182917,1
13231,6.0,-30.022031592472224,6
13232,-38.5,-30.0226723095526,1
13233,-9.0,-30.021083654500114,2
13234,-38.0,-30.02168656490857,0
13235,-2.0,-30.01956932376275,4
13236,-29.0,-30.019492293744335,0
13237,14.5,-30.016129032258064,6
13238,-14.5,-30.014956942136273,1
13239,-30.5,-30.014993579575496,0
13240,-20.5,-30.014274924471298,1
13241,-2.5,-30.01219696397553,4
13242,-57.5,-30.01427276846398,0
13243,-1.5,-30.01211961036019,3
13244,-10.5,-30.01064633041377,3
13245,4.5,-30.008040770101925,6
13246,-14.0,-30.00683225124566,0
13247,-35.0,-30.007209179436853,3
13248,-12.5,-30.00588768115942,3
13249,-47.0,-30.00717035247943,0
13250,-26.5,-30.00690566037736,4
13251,-12.0,-30.00554675118859,3
13252,-14.0,-30.00433896770299,0
13253,-19.0,-30.00350863955331,1
13254,-7.0,-30.00177304964539,1
13255,-38.5,-30.002414183327048,2
13256,-45.5,-30.003583283041642,0
13257,-25.0,-30.003205853511353,1
13258,-22.5,-30.002639915522703,2
13259,-26.0,-30.002338034542575,0
13260,-41.5,-30.003205128205128,1
13261,-10.0,-30.001696704622578,5
13262,-14.0,-30.000490122153522,0
13263,-42.5,-30.001432556736788,3
13264,-63.5,-30.00395808202654,0
13265,-26.0,-30.00365623822088,0
13266,-0.5,-30.001432232775517,4
13267,10.0,-29.99841712519786,12
13268,0.5,-29.996118480554717,5
13269,-15.0,-29.994988318637425,2
13270,-28.0,-29.99483798040693,1
13271,-13.0,-29.99355738075503,2
13272,-26.0,-29.993256479807112,0
13273,-31.0,-29.993332328787766,1
13274,-51.5,-29.994952538797648,0
13275,-19.0,-29.994124293785312,1
13276,-14.0,-29.992919554082555,0
13277,-15.5,-29.991827973186712,0
13278,-19.5,-29.99103780689863,2
13279,-7.5,-29.98934407711424,3
13280,-11.5,-29.987951807228917,4
13281,-10.5,-29.986484451472027,2
13282,-9.0,-29.9849043818702,2
13283,-14.5,-29.983738613265075,1
13284,-22.0,-29.983137609153868,1
13285,-59.0,-29.985321791494165,0
13286,-14.5,-29.9841562547042,4
13287,5.5,-29.981485662677805,7
13288,-9.5,-29.979944310656233,0
13289,-10.0,-29.978440815712244,1
13290,-16.5,-29.97742663656885,2
13291,-39.5,-29.97814310435633,0
13292,-36.5,-29.97863376467048,0
13293,-12.0,-29.977281275859475,2
13294,-56.0,-29.97923875432526,0
13295,-15.5,-29.97814968033095,3
13296,-60.5,-29.980445246690735,0
13297,-37.0,-29.98097315183876,2
13298,-12.5,-29.979658595277485,3
13299,-10.5,-29.978193849161592,5
13300,-8.0,-29.97654135338346,3
13301,-25.0,-29.976167205473274,1
13302,-41.5,-29.977033528792663,1
13303,-45.5,-29.978200405923477,0
13304,-22.0,-29.977600721587493,1
13305,-15.0,-29.976475009394964,2
13306,-36.5,-29.976965278821584,0
13307,-6.0,-29.975163447809425,3
13308,0.5,-29.97287345957319,5
13309,-12.5,-29.971560598091518,3
13310,-14.0,-29.970360631104434,3
13311,-23.5,-29.969874539854256,1
13312,-9.5,-29.968336838942307,3
13313,-20.0,-29.96758807180951,0
13314,-21.0,-29.96691452606279,2
13315,3.5,-29.964401051445737,5
13316,-13.0,-29.96312706518474,1
13317,-51.5,-29.96474431178193,0
13318,5.0,-29.962118936777294,6
13319,-14.0,-29.96092048952624,0
13320,-18.5,-29.96006006006006,0
13321,-5.5,-29.95822385706779,4
13322,-14.5,-29.957063503978382,1
13323,-19.0,-29.956241086842304,2
13324,-2.0,-29.95414290003002,4
13325,-24.0,-29.953696060037522,6
13326,-60.5,-29.955988293561457,0
13327,-9.0,-29.954415847527574,6
13328,18.0,-29.95081782713085,8
13329,-12.0,-29.949471078100384,2
13330,-7.5,-29.947786946736684,2
13331,-24.5,-29.94737829120096,0
13332,-5.0,-29.94550705070507,6
13333,-20.5,-29.9447986199655,1
13334,-7.0,-29.943077846107695,4
13335,-16.0,-29.942032245969255,1
13336,-16.5,-29.941024295140974,2
13337,-16.5,-29.940016495463748,5
13338,0.5,-29.93773429299745,5
13339,-7.5,-29.936052177824426,2
13340,-33.5,-29.936319340329835,0
13341,-9.0,-29.934750018739226,2
13342,-17.5,-29.93381801828811,1
13343,-3.0,-29.931799445402085,6
13344,-12.0,-29.930455635491608,2
13345,-43.0,-29.931434994379917,1
13346,10.0,-29.928442979169787,8
13347,3.5,-29.925938413126545,8
13348,-18.5,-29.925082409349717,0
13349,-20.0,-29.924338901790396,0
13350,-23.0,-29.9238202247191,0
13351,-43.5,-29.924837090854616,2
13352,-14.5,-29.923681845416418,1
13353,2.5,-29.921253650864973,4
13354,-8.0,-29.91961210124307,3
13355,-37.5,-29.92017970797454,3
13356,-3.5,-29.9182015573525,4
13357,-10.0,-29.91671033914801,1
13358,-2.0,-29.914620452163497,4
13359,-15.0,-29.913504004790777,2
13360,-5.0,-29.911639221556886,7
13361,-1.0,-29.909475338672255,7
13362,0.0,-29.907236940577757,3
13363,-50.0,-29.908740552271198,0
13364,-5.5,-29.906914097575577,5
13365,-19.0,-29.90609801720913,1
13366,-32.5,-29.906292084393236,1
13367,-112.0,-29.912433605147005,1
13368,-14.0,-29.91124326750449,3
13369,9.0,-29.90833271000075,7
13370,-18.0,-29.907442034405385,2
13371,-28.0,-29.907299379253608,1
13372,-7.5,-29.905623691295244,2
13373,-81.5,-29.909481791669783,0
13374,-16.0,-29.908441752654404,1
13375,-24.5,-29.90803738317757,7
13376,-20.5,-29.90733403110048,1
13377,-19.0,-29.90651865141661,1
13378,-22.0,-29.905927642397966,1
13379,2.5,-29.903505493684133,4
13380,4.5,-29.90093423019432,6
13381,-25.0,-29.900567969509005,1
13382,-26.0,-29.900276490808547,0
13383,-6.5,-29.898527983262348,3
13384,-17.0,-29.897564255827856,3
13385,-11.0,-29.896152409413524,3
13386,-50.5,-29.89769161810847,1
13387,-13.0,-29.89642937177859,1
13388,-14.0,-29.89524200776815,0
13389,-17.5,-29.89431622974083,1
13390,-9.0,-29.892755787901418,5
13391,-40.0,-29.893510566798597,1
13392,-47.5,-29.894825268817204,1
13393,-9.0,-29.89326513850519,2
13394,-24.0,-29.892825145587576,2
13395,-47.5,-29.894139604329975,1
13396,-16.0,-29.893102418632427,1
13397,-44.0,-29.894155407927148,0
13398,-63.5,-29.89666368114644,0
13399,-30.5,-29.896708709605193,0
13400,-40.0,-29.897462686567163,5
13401,-11.5,-29.89608984404149,1
13402,-32.5,-29.896284136696014,1
13403,-67.0,-29.89905245094382,1
13404,-7.5,-29.897381378692927,5
13405,-68.0,-29.90022379709064,3
13406,-3.0,-29.898217216171865,3
13407,-21.0,-29.89755351681957,6
13408,-73.0,-29.90076819809069,4
13409,-26.5,-29.900514579759864,1
13410,-15.5,-29.899440715883667,0
13411,-31.0,-29.899522779807622,1
13412,2.5,-29.897107068297046,7
13413,0.0,-29.894878103332587,10
13414,-41.0,-29.89570597882809,3
13415,-60.0,-29.897950055907565,2
13416,-18.0,-29.89706320810972,2
13417,3.0,-29.89461131400462,4
13418,-25.5,-29.89428379788344,2
13419,-46.5,-29.895521275802967,2
13420,-43.0,-29.89649776453055,4
13421,-59.0,-29.898666269279488,0
13422,-11.0,-29.897258232752197,3
13423,-4.0,-29.895328913059675,4
13424,-1.0,-29.893176400476758,5
13425,-31.0,-29.893258845437618,1
13426,-32.0,-29.89341576046477,3
13427,-87.5,-29.89770611454532,0
13428,-11.0,-29.896298778671433,4
13429,-23.0,-29.89578524089657,3
13430,-14.5,-29.89463886820551,1
13431,-10.5,-29.893194847740304,3
13432,-26.5,-29.89294222751638,1
13433,-28.0,-29.89280131020621,1
13434,-47.0,-29.894074735745125,0
13435,-4.5,-29.892184592482323,7
13436,-25.0,-29.891820482286395,1
13437,-47.0,-29.893093696509638,3
13438,15.5,-29.889715731507664,6
13439,-0.5,-29.887528833990626,4
13440,-13.0,-29.88627232142857,1
13441,-4.0,-29.884346402797412,5
13442,-16.0,-29.883313495015624,1
13443,-18.5,-29.88246671129956,0
13444,6.0,-29.879797679262126,9
13445,-34.0,-29.880104127928597,1
13446,-17.5,-29.87918340026774,1
13447,-10.5,-29.877742247341413,4
13448,-60.5,-29.880019333729923,0
13449,-30.5,-29.880065432374153,0
13450,-8.5,-29.878475836431228,5
13451,-36.0,-29.87893093450301,3
13452,-16.0,-29.877899197145407,1
13453,-43.0,-29.878874600460865,1
13454,-24.0,-29.878437639363757,2
13455,-33.0,-29.878669639539204,8
13456,-15.5,-29.87760107015458,3
13457,-25.0,-29.877238611874862,2
13458,-31.0,-29.877322038935947,5
13459,-17.0,-29.876365257448548,4
13460,1.5,-29.874034175334323,6
13461,-12.0,-29.8727063368249,2
13462,-16.5,-29.871712969841035,3
13463,-65.0,-29.874322216445073,0
13464,-9.5,-29.872808972073678,3
13465,-23.5,-29.872335685109544,1
13466,-23.0,-29.871825337888016,4
13467,-5.5,-29.870015593673426,4
13468,-4.0,-29.868094743094744,5
13469,-23.0,-29.867584824411612,4
13470,-27.0,-29.8673719376392,2
13471,-15.0,-29.866268280008907,3
13472,-20.0,-29.865535926365794,0
13473,-17.5,-29.864618125139167,4
13474,-49.5,-29.866075404482707,2
13475,-29.0,-29.86601113172542,3
13476,-5.5,-29.86420302760463,2
13477,-38.0,-29.86480670772427,0
13478,-29.0,-29.864742543404066,3
13479,-39.5,-29.86545737814378,3
13480,-59.0,-29.86761869436202,0
13481,-4.5,-29.865736963133298,3
13482,-3.5,-29.863781338080404,5
13483,-37.5,-29.86434769710005,6
13484,-27.0,-29.864135271432808,2
13485,-44.0,-29.865183537263626,0
13486,-58.0,-29.86726976123387,1
13487,-15.5,-29.86620449321569,0
13488,-18.5,-29.865361803084223,6
13489,-16.5,-29.864370968937653,5
13490,-59.0,-29.86653076352854,0
13491,-23.0,-29.866021792305983,0
13492,-19.0,-29.86521642454788,8
13493,-51.5,-29.866819832505744,3
13494,-108.5,-29.87264710241589,0
13495,-2.5,-29.87061874768433,5
13496,-78.0,-29.87418494368702,3
13497,-63.5,-29.87667629843669,0
13498,-31.0,-29.87675951992888,1
13499,-8.0,-29.875138899177717,4
13500,-16.5,-29.874148148148148,2
13501,-29.0,-29.874083401229537,3
13502,-36.0,-29.87453710561398,2
13503,-6.0,-29.87276901429312,3
13504,-56.5,-29.874740817535546,1
13505,-32.0,-29.87489818585709,3
13506,5.5,-29.872278987116836,5
13507,5.5,-29.86966017620493,7
13508,-35.0,-29.870039976310334,0
13509,-67.5,-29.872825523724924,2
13510,-32.5,-29.87301998519615,1
13511,13.5,-29.86980978461994,8
13512,-42.0,-29.870707519242156,2
13513,-51.5,-29.872308147709614,3
13514,-38.5,-29.87294657392334,1
13515,-31.0,-29.873029966703662,2
13516,-41.0,-29.873853211009173,0
13517,-19.0,-29.873048753421617,5
13518,-6.0,-29.87128273413227,2
13519,-10.5,-29.86984984096457,2
13520,-19.5,-29.869082840236686,2
13521,-83.0,-29.87301235115746,0
13522,-50.0,-29.874500813489128,0
13523,-44.5,-29.87558234119648,1
13524,-15.5,-29.874519372966578,0
13525,-17.5,-29.873604436229204,1
13526,-57.0,-29.875609936418748,2
13527,-51.5,-29.87720854587122,0
13528,-39.0,-29.877882909520995,2
13529,-19.0,-29.87707886761771,1
13530,-36.5,-29.877568366592758,0
13531,-21.0,-29.876912275515483,5
13532,-56.0,-29.8788427431274,0
13533,-24.0,-29.87840833518067,2
13534,-6.5,-29.87668095167726,4
13535,-11.0,-29.87528629479128,3
13536,-8.5,-29.873707151300238,4
13537,-43.5,-29.87471374750683,2
13538,-8.0,-29.873097946520904,3
13539,-1.0,-29.8709653593323,5
13540,-11.5,-29.86960856720827,4
13541,-8.0,-29.86799350121852,3
13542,-14.5,-29.86685866194063,5
13543,-46.5,-29.868086834527062,2
13544,-13.0,-29.86684140578854,1
13545,-8.5,-29.865263935031376,6
