episode,return,average_return
1841,-476.5,-548.3002378121284
1842,-734.5,-548.521377672209
1843,-487.0,-548.4483985765124
1844,-475.0,-548.361374407583
1845,-476.5,-548.2763313609468
1846,-475.0,-548.1897163120567
1847,-494.5,-548.1263282172373
1848,-536.5,-548.1126179245283
1849,-475.0,-548.0265017667845
1850,-475.0,-547.9405882352942
1851,-475.0,-547.8548766157462
1852,-475.0,-547.7693661971831
1853,-475.0,-547.6840562719813
1854,-475.0,-547.5989461358314
1855,-475.0,-547.5140350877193
1856,-476.5,-547.4310747663551
1857,-476.5,-547.3483080513419
1858,-475.0,-547.263986013986
1859,-500.5,-547.209545983702
1860,-475.0,-547.1255813953488
1861,-491.5,-547.060975609756
1862,-541.0,-547.0539443155452
1863,-476.5,-546.9721900347624
1864,-475.0,-546.8888888888889
1865,-476.5,-546.8075144508671
1866,-476.5,-546.7263279445727
1867,-475.0,-546.643598615917
1868,-532.0,-546.6267281105991
1869,-476.5,-546.5460299194476
1870,-476.5,-546.4655172413793
1871,-475.0,-546.3834672789897
1872,-475.0,-546.3016055045872
1873,-475.0,-546.2199312714777
1874,-475.0,-546.1384439359268
1875,-536.5,-546.1274285714286
1876,-475.0,-546.0462328767123
1877,-475.0,-545.9652223489168
1878,-475.0,-545.884396355353
1879,-475.0,-545.8037542662116
1880,-496.0,-545.7471590909091
1881,-475.0,-545.6668558456299
1882,-476.5,-545.5884353741496
1883,-551.5,-545.5951302378256
1884,-494.5,-545.5373303167421
1885,-475.0,-545.457627118644
1886,-475.0,-545.3781038374718
1887,-539.5,-545.3714768883879
1888,-475.0,-545.2922297297297
1889,-476.5,-545.214848143982
1890,-575.5,-545.2488764044944
1891,-805.0,-545.540404040404
1892,-476.5,-545.463004484305
1893,-475.0,-545.3840985442329
1894,-476.5,-545.3070469798657
1895,-476.5,-545.2301675977653
1896,-491.5,-545.1702008928571
1897,-568.0,-545.195652173913
1898,-572.5,-545.2260579064588
1899,-476.5,-545.1496106785318
1900,-652.0,-545.2683333333333
1901,-491.5,-545.2086570477247
1902,-476.5,-545.1324833702882
1903,-476.5,-545.0564784053156
1904,-475.0,-544.9789823008849
1905,-599.5,-545.039226519337
1906,-571.0,-545.067880794702
1907,-514.0,-545.0336273428886
1908,-476.5,-544.9581497797357
1909,-494.5,-544.9026402640264
1910,-476.5,-544.8274725274725
1911,-475.0,-544.7508232711306
1912,-476.5,-544.6759868421053
1913,-475.0,-544.5996714129244
1914,-767.5,-544.843544857768
1915,-475.0,-544.7672131147541
1916,-476.5,-544.6926855895197
1917,-536.5,-544.6837513631407
1918,-476.5,-544.6094771241831
1919,-475.0,-544.5337323177366
1920,-475.0,-544.458152173913
1921,-475.0,-544.3827361563518
1922,-565.0,-544.4050976138828
1923,-581.5,-544.445287107259
1924,-475.0,-544.3701298701299
1925,-475.0,-544.2951351351352
1926,-718.0,-544.4827213822895
1927,-475.0,-544.4077669902913
1928,-475.0,-544.332974137931
1929,-536.5,-544.3245425188375
1930,-475.0,-544.25
1931,-476.5,-544.1772287862514
1932,-491.5,-544.1207081545065
1933,-496.0,-544.0691318327974
1934,-476.5,-543.9967880085653
1935,-476.5,-543.9245989304812
1936,-599.5,-543.9839743589744
1937,-475.0,-543.9103521878335
1938,-664.0,-544.0383795309168
1939,-475.0,-543.964856230032
1940,-548.5,-543.9696808510638
1941,-475.0,-543.8963868225293
1942,-475.0,-543.8232484076433
1943,-476.5,-543.7518557794274
1944,-514.0,-543.7203389830509
1945,-475.0,-543.6476190476191
1946,-494.5,-543.5956659619451
1947,-476.5,-543.5248152059135
1948,-475.0,-543.4525316455696
1949,-475.0,-543.3804004214963
1950,-475.0,-543.3084210526316
1951,-565.0,-543.3312302839116
1952,-475.0,-543.2594537815127
1953,-524.5,-543.2397691500524
1954,-475.0,-543.1682389937107
1955,-476.5,-543.0984293193717
1956,-476.5,-543.0287656903765
1957,-476.5,-542.9592476489029
1958,-553.0,-542.9697286012527
1959,-787.0,-543.2241918665276
1960,-475.0,-543.153125
1961,-475.0,-543.0822060353798
1962,-586.0,-543.1268191268191
1963,-475.0,-543.0560747663551
1964,-475.0,-542.9854771784233
1965,-590.5,-543.0347150259067
1966,-475.0,-542.9642857142857
1967,-464.5,-542.8831437435367
1968,-476.5,-542.8145661157025
1969,-580.0,-542.8529411764706
1970,-475.0,-542.7829896907217
1971,-560.5,-542.8012358393408
1972,-475.0,-542.7314814814815
1973,-475.0,-542.6618705035971
1974,-475.0,-542.5924024640657
1975,-475.0,-542.5230769230769
1976,-686.5,-542.670594262295
1977,-475.0,-542.6013306038894
1978,-475.0,-542.532208588957
1979,-475.0,-542.4632277834525
1980,-475.0,-542.394387755102
1981,-475.0,-542.3256880733945
1982,-512.5,-542.2953156822811
1983,-923.5,-542.6831129196338
1984,-661.0,-542.8033536585366
1985,-593.5,-542.8548223350253
1986,-812.5,-543.1282961460446
1987,-580.0,-543.1656534954408
1988,-538.0,-543.1604251012146
1989,-476.5,-543.0930232558139
1990,-475.0,-543.0242424242424
1991,-667.0,-543.1493440968718
1992,-475.0,-543.0806451612904
1993,-475.0,-543.012084592145
1994,-667.0,-543.1368209255534
1995,-476.5,-543.0698492462311
1996,-475.0,-543.0015060240963
1997,-475.0,-542.9332998996991
1998,-475.0,-542.8652304609218
1999,-514.0,-542.8363363363363
2000,-475.0,-542.7685
2001,-475.0,-542.7007992007992
2002,-476.5,-542.6347305389221
2003,-475.0,-542.567298105683
2004,-493.0,-542.5179282868526
2005,-668.5,-542.6432835820896
2006,-476.5,-542.5775347912524
2007,-475.0,-542.5104270109235
2008,-535.0,-542.5029761904761
2009,-475.0,-542.4360753221011
2010,-476.5,-542.370792079208
2011,-476.5,-542.3056379821959
2012,-476.5,-542.2406126482214
2013,-547.0,-542.2453109575519
2014,-499.0,-542.2026627218935
2015,-475.0,-542.1364532019704
2016,-475.0,-542.070374015748
2017,-476.5,-542.0058997050147
2018,-499.0,-541.9636542239685
2019,-475.0,-541.8979391560354
2020,-476.5,-541.8338235294118
2021,-512.5,-541.8050930460333
2022,-476.5,-541.7411937377691
2023,-530.5,-541.7302052785924
2024,-475.0,-541.6650390625
2025,-652.0,-541.7726829268292
2026,-634.0,-541.8625730994152
2027,-494.5,-541.8164556962025
2028,-475.0,-541.7514591439689
2029,-476.5,-541.6880466472303
2030,-476.5,-541.6247572815533
2031,-565.0,-541.6474296799224
2032,-475.0,-541.5828488372093
2033,-475.0,-541.5183930300096
2034,-476.5,-541.4555125725338
2035,-737.5,-541.6449275362319
2036,-505.0,-541.609555984556
2037,-487.0,-541.5568948891032
2038,-505.0,-541.5216763005781
2039,-476.5,-541.4590952839269
2040,-475.0,-541.3951923076924
2041,-476.5,-541.3328530259366
2042,-476.5,-541.2706333973128
2043,-475.0,-541.2070949185044
2044,-475.0,-541.1436781609195
2045,-475.0,-541.0803827751196
2046,-475.0,-541.0172084130019
2047,-566.5,-541.041547277937
2048,-607.0,-541.1044847328244
2049,-475.0,-541.0414680648237
2050,-653.5,-541.1485714285715
2051,-476.5,-541.0870599429115
2052,-475.0,-541.0242395437263
2053,-475.0,-540.9615384615385
2054,-475.0,-540.8989563567362
2055,-476.5,-540.8379146919432
2056,-475.0,-540.7755681818181
2057,-475.0,-540.713339640492
2058,-475.0,-540.6512287334593
2059,-475.0,-540.5892351274788
2060,-475.0,-540.527358490566
2061,-584.5,-540.5688030160226
2062,-475.0,-540.5070621468926
2063,-464.5,-540.4355597365945
2064,-616.0,-540.5065789473684
2065,-475.0,-540.4450704225352
2066,-475.0,-540.3836772983115
2067,-682.0,-540.5164011246485
2068,-475.0,-540.4550561797753
2069,-497.5,-540.4148737137511
2070,-487.0,-540.3649532710281
2071,-475.0,-540.3039215686274
2072,-475.0,-540.2430037313433
2073,-551.5,-540.2534948741845
2074,-475.0,-540.1927374301677
2075,-475.0,-540.1320930232558
2076,-475.0,-540.0715613382899
2077,-475.0,-540.0111420612814
2078,-475.0,-539.9508348794063
2079,-475.0,-539.8906394810009
2080,-635.5,-539.9791666666666
2081,-475.0,-539.9190564292322
2082,-539.5,-539.9186691312384
2083,-487.0,-539.8698060941829
2084,-511.0,-539.8431734317343
2085,-499.0,-539.805529953917
2086,-464.5,-539.7361878453039
2087,-464.5,-539.6669733210672
2088,-476.5,-539.6089154411765
2089,-475.0,-539.5495867768595
2090,-476.5,-539.4917431192661
2091,-487.0,-539.4436296975252
2092,-475.0,-539.3846153846154
2093,-476.5,-539.3270814272644
2094,-476.5,-539.2696526508226
2095,-475.0,-539.2109589041096
2096,-476.5,-539.1537408759124
2097,-475.0,-539.0952597994531
2098,-475.0,-539.0368852459017
2099,-476.5,-538.9799818016379
2100,-539.5,-538.9804545454546
2101,-476.5,-538.9237057220708
2102,-554.5,-538.9378402903811
2103,-577.0,-538.9723481414325
2104,-475.0,-538.914402173913
2105,-476.5,-538.8579185520362
2106,-476.5,-538.8015370705244
2107,-475.0,-538.7439024390244
2108,-475.0,-538.6863718411553
2109,-521.5,-538.6708746618575
2110,-475.0,-538.6135135135136
2111,-511.0,-538.5886588658866
2112,-476.5,-538.5328237410072
2113,-476.5,-538.477088948787
2114,-629.5,-538.5587971274686
2115,-476.5,-538.5031390134529
2116,-539.5,-538.5040322580645
2117,-476.5,-538.4485228290063
2118,-476.5,-538.3931127012522
2119,-476.5,-538.3378016085791
2120,-584.5,-538.3790178571429
2121,-476.5,-538.3238180196254
2122,-487.0,-538.2780748663101
2123,-475.0,-538.2217275155832
2124,-575.5,-538.2548932384342
2125,-670.0,-538.372
2126,-475.0,-538.3157193605684
2127,-487.0,-538.2701863354038
2128,-487.0,-538.2247340425532
2129,-476.5,-538.1700620017715
2130,-565.0,-538.1938053097346
2131,-487.0,-538.1485411140584
2132,-674.5,-538.2689929328621
2133,-464.5,-538.2038834951456
2134,-544.0,-538.2089947089947
2135,-512.5,-538.1863436123348
2136,-647.5,-538.2825704225352
2137,-464.5,-538.2176781002638
2138,-475.0,-538.1621265377856
2139,-617.5,-538.2317822651448
2140,-539.5,-538.2328947368421
2141,-475.0,-538.1774758983348
2142,-500.5,-538.1444833625219
2143,-475.0,-538.0892388451443
2144,-499.0,-538.05506993007
2145,-464.5,-537.9908296943231
2146,-476.5,-537.937172774869
2147,-464.5,-537.8731473408893
2148,-487.0,-537.8288327526133
2149,-844.0,-538.0953002610966
2150,-536.5,-538.0939130434782
2151,-511.0,-538.0703735881842
2152,-475.0,-538.015625
2153,-569.5,-538.0429314830876
2154,-548.5,-538.051993067591
2155,-623.5,-538.1259740259741
2156,-752.5,-538.3114186851211
2157,-622.0,-538.3837510803803
2158,-476.5,-538.330310880829
2159,-464.5,-538.2666091458153
2160,-476.5,-538.2133620689655
2161,-832.0,-538.4664082687339
2162,-605.5,-538.5240963855422
2163,-496.0,-538.487532244196
2164,-658.0,-538.590206185567
2165,-475.0,-538.5356223175966
2166,-491.5,-538.4952830188679
2167,-553.0,-538.5077120822622
2168,-475.0,-538.4533390410959
2169,-475.0,-538.3990590248076
2170,-1046.5,-538.8333333333334
2171,-464.5,-538.7698548249359
2172,-476.5,-538.716723549488
2173,-475.0,-538.6624040920716
2174,-487.0,-538.618398637138
2175,-476.5,-538.5655319148937
2176,-545.5,-538.5714285714286
2177,-530.5,-538.5645709430756
2178,-515.5,-538.5449915110356
2179,-476.5,-538.4923664122138
2180,-509.5,-538.4677966101694
2181,-530.5,-538.461049957663
2182,-475.0,-538.4073604060914
2183,-476.5,-538.3550295857988
2184,-476.5,-538.3027871621622
2185,-475.0,-538.2493670886076
2186,-475.0,-538.1960370994941
2187,-476.5,-538.1440606571188
2188,-476.5,-538.0921717171717
2189,-475.0,-538.0391084945333
2190,-476.5,-537.9873949579832
2191,-667.0,-538.095717884131
2192,-605.5,-538.1522651006711
2193,-475.0,-538.0993294216262
2194,-491.5,-538.0603015075377
2195,-464.5,-537.9987447698745
2196,-475.0,-537.9460702341137
2197,-476.5,-537.8947368421053
2198,-542.5,-537.8985809682805
2199,-854.5,-538.162635529608
2200,-538.0,-538.1625
2201,-475.0,-538.1099084096586
2202,-475.0,-538.0574043261231
2203,-541.0,-538.0598503740648
2204,-475.0,-538.0074750830565
2205,-476.5,-537.9564315352698
2206,-476.5,-537.905472636816
2207,-476.5,-537.8545981772991
2208,-476.5,-537.8038079470199
2209,-581.5,-537.8399503722085
2210,-476.5,-537.7892561983471
2211,-475.0,-537.7374071015689
2212,-626.5,-537.8106435643564
2213,-476.5,-537.760098928277
2214,-475.0,-537.7084019769358
2215,-580.0,-537.7432098765432
2216,-493.0,-537.7064144736842
2217,-476.5,-537.6561216105176
2218,-476.5,-537.6059113300493
2219,-476.5,-537.5557834290402
2220,-494.5,-537.5204918032787
2221,-464.5,-537.460687960688
2222,-475.0,-537.4095744680851
2223,-608.5,-537.4677023712184
2224,-476.5,-537.4178921568628
2225,-475.0,-537.3669387755102
2226,-476.5,-537.3172920065252
2227,-475.0,-537.2665036674816
2228,-496.0,-537.2328990228013
2229,-475.0,-537.1822620016274
2230,-475.0,-537.1317073170732
2231,-475.0,-537.081234768481
2232,-476.5,-537.0320616883117
2233,-565.0,-537.0547445255474
2234,-496.0,-537.0214748784441
2235,-581.5,-537.0574898785425
2236,-607.0,-537.1140776699029
2237,-512.5,-537.0941794664511
2238,-499.0,-537.063408723748
2239,-476.5,-537.0145278450364
2240,-475.0,-536.9645161290323
2241,-664.0,-537.0668815471394
2242,-475.0,-537.0169082125603
2243,-568.0,-537.0418342719228
2244,-517.0,-537.0257234726688
2245,-475.0,-536.9759036144578
2246,-476.5,-536.927367576244
2247,-491.5,-536.8909382518043
2248,-475.0,-536.8413461538462
2249,-475.0,-536.7918334667734
2250,-491.5,-536.7556
2251,-703.0,-536.8884892086331
2252,-647.5,-536.9768370607029
2253,-475.0,-536.927374301676
2254,-464.5,-536.8696172248804
2255,-535.0,-536.8681274900398
2256,-475.0,-536.8188694267516
2257,-502.0,-536.791169451074
2258,-475.0,-536.7420508744038
2259,-475.0,-536.6930103256553
2260,-536.5,-536.6928571428572
2261,-476.5,-536.6451229183187
2262,-475.0,-536.5962757527734
2263,-659.5,-536.6935866983373
2264,-476.5,-536.6459651898734
2265,-541.0,-536.6494071146245
2266,-680.5,-536.7630331753554
2267,-551.5,-536.7746645619574
2268,-475.0,-536.7259463722397
2269,-659.5,-536.822695035461
2270,-476.5,-536.7751968503937
2271,-511.0,-536.7549173878836
2272,-494.5,-536.7216981132076
2273,-488.5,-536.6838177533385
2274,-476.5,-536.6365777080063
2275,-476.5,-536.5894117647059
2276,-476.5,-536.5423197492163
2277,-476.5,-536.4953014878622
2278,-548.5,-536.5046948356808
2279,-476.5,-536.4577795152463
2280,-476.5,-536.4109375
2281,-490.0,-536.3747072599532
2282,-650.5,-536.4637285491419
2283,-464.5,-536.4076383476228
2284,-464.5,-536.3516355140187
2285,-476.5,-536.3050583657588
2286,-613.0,-536.3646967340591
2287,-577.0,-536.3962703962704
2288,-535.0,-536.3951863354038
2289,-487.0,-536.3568657874321
2290,-554.5,-536.3709302325582
2291,-464.5,-536.3152594887684
2292,-487.0,-536.2770897832818
2293,-545.5,-536.284222737819
2294,-691.0,-536.4037867078825
2295,-475.0,-536.3563706563707
2296,-464.5,-536.300925925926
2297,-464.5,-536.245566692367
2298,-530.5,-536.2411402157165
2299,-487.0,-536.203233256351
2300,-607.0,-536.2576923076923
2301,-487.0,-536.2198308993082
2302,-499.0,-536.1912442396314
2303,-464.5,-536.1362240982348
2304,-496.0,-536.1054447852761
2305,-475.0,-536.0586206896552
2306,-475.0,-536.0118683001531
2307,-607.0,-536.066182096404
2308,-475.0,-536.019495412844
2309,-475.0,-535.9728800611153
2310,-464.5,-535.918320610687
2311,-476.5,-535.8729977116705
2312,-475.0,-535.826600609756
2313,-545.5,-535.8339680121858
2314,-551.5,-535.8458904109589
2315,-475.0,-535.7996197718631
2316,-487.0,-535.762537993921
2317,-475.0,-535.7164009111617
2318,-475.0,-535.6703338391502
2319,-464.5,-535.6163760424564
2320,-464.5,-535.5625
2321,-475.0,-535.5166540499622
2322,-476.5,-535.4720121028745
2323,-875.5,-535.7290249433106
2324,-545.5,-535.7364048338369
2325,-475.0,-535.6905660377358
2326,-607.0,-535.7443438914028
2327,-527.5,-535.7381311228335
2328,-475.0,-535.6923945783133
2329,-476.5,-535.6478555304741
2330,-475.0,-535.6022556390977
2331,-475.0,-535.5567242674681
2332,-476.5,-535.5123873873874
2333,-475.0,-535.466991747937
2334,-476.5,-535.4227886056972
2335,-554.5,-535.4370786516854
2336,-632.5,-535.5097305389221
2337,-476.5,-535.4655946148092
2338,-476.5,-535.4215246636771
2339,-476.5,-535.3775205377148
2340,-476.5,-535.3335820895522
2341,-476.5,-535.2897091722596
2342,-476.5,-535.2459016393443
2343,-475.0,-535.2010424422933
2344,-476.5,-535.1573660714286
2345,-476.5,-535.1137546468401
2346,-541.0,-535.1181277860327
2347,-550.0,-535.1291759465479
2348,-475.0,-535.0845697329377
2349,-475.0,-535.0400296515937
2350,-476.5,-534.9966666666667
2351,-475.0,-534.9522575869726
2352,-476.5,-534.9090236686391
2353,-547.0,-534.9179600886918
2354,-788.5,-535.1052437223043
2355,-494.5,-535.0752767527675
2356,-554.5,-535.0896017699115
2357,-475.0,-535.0453205600589
2358,-475.0,-535.0011045655375
2359,-476.5,-534.9580573951434
2360,-476.5,-534.9150735294118
2361,-475.0,-534.8710506980161
2362,-475.0,-534.8270925110132
2363,-554.5,-534.8415260454879
2364,-530.5,-534.8383431085044
2365,-514.0,-534.8230769230769
2366,-476.5,-534.7803806734993
2367,-475.0,-534.7366495976592
2368,-476.5,-534.6940789473684
2369,-476.5,-534.6515704894083
2370,-475.0,-534.6080291970803
2371,-476.5,-534.5656455142232
2372,-586.0,-534.6031341107872
2373,-476.5,-534.5608157319738
2374,-475.0,-534.5174672489082
2375,-476.5,-534.4752727272727
2376,-476.5,-534.4331395348837
2377,-475.0,-534.3899782135077
2378,-512.5,-534.3740928882438
2379,-476.5,-534.3321247280638
2380,-476.5,-534.2902173913044
2381,-487.0,-534.2559739319333
2382,-554.5,-534.2706222865412
2383,-541.0,-534.2754880694143
2384,-476.5,-534.2337427745665
2385,-530.5,-534.231046931408
2386,-593.5,-534.2738095238095
2387,-536.5,-534.2754145638067
2388,-476.5,-534.2337896253603
2389,-518.5,-534.2224622030237
2390,-476.5,-534.1809352517986
2391,-821.5,-534.3874910136592
2392,-475.0,-534.3448275862069
2393,-475.0,-534.3022254127782
2394,-476.5,-534.2607604017217
2395,-475.0,-534.2182795698925
2396,-475.0,-534.1758595988539
2397,-554.5,-534.1904080171797
2398,-511.0,-534.1738197424893
2399,-475.0,-534.1315225160829
2400,-464.5,-534.0817857142857
2401,-464.5,-534.0321199143469
2402,-554.5,-534.0467189728959
2403,-476.5,-534.0057020669993
2404,-605.5,-534.0566239316239
2405,-464.5,-534.0071174377224
2406,-526.0,-534.0014224751067
2407,-476.5,-533.9605543710021
2408,-655.0,-534.0465198863636
2409,-476.5,-534.0056777856636
2410,-476.5,-533.9648936170213
2411,-476.5,-533.9241672572643
2412,-581.5,-533.9578611898017
2413,-475.0,-533.9161358811041
2414,-560.5,-533.9349363507779
2415,-475.0,-533.8932862190812
2416,-476.5,-533.8527542372881
2417,-514.0,-533.8387438249823
2418,-539.5,-533.842736248237
2419,-721.0,-533.9746300211416
2420,-476.5,-533.9341549295775
2421,-475.0,-533.8926812104152
2422,-511.0,-533.876582278481
2423,-1013.5,-534.2136331693605
2424,-464.5,-534.1646769662922
2425,-476.5,-534.1242105263158
2426,-620.5,-534.1847826086956
2427,-604.0,-534.2337070777855
2428,-464.5,-534.1848739495798
2429,-559.0,-534.2022393282016
2430,-464.5,-534.1534965034965
2431,-464.5,-534.104821802935
2432,-475.0,-534.0635474860335
2433,-512.5,-534.0484996510817
2434,-518.5,-534.0376569037657
2435,-670.0,-534.1324041811847
2436,-475.0,-534.091225626741
2437,-544.0,-534.098121085595
2438,-464.5,-534.0497218358831
2439,-559.0,-534.0670604586519
2440,-475.0,-534.0260416666666
2441,-475.0,-533.9850798056905
2442,-476.5,-533.9452149791956
2443,-524.5,-533.9386694386694
2444,-533.5,-533.9383656509696
2445,-545.5,-533.946366782007
2446,-586.0,-533.9823651452282
2447,-476.5,-533.9426399447132
2448,-475.0,-533.9019337016574
2449,-476.5,-533.8623188405797
2450,-476.5,-533.8227586206897
2451,-514.0,-533.8090971743625
2452,-476.5,-533.7696280991736
2453,-475.0,-533.7291810048176
2454,-476.5,-533.6898211829437
2455,-475.0,-533.6494845360825
2456,-475.0,-533.6092032967033
2457,-476.5,-533.570006863418
2458,-476.5,-533.5308641975308
2459,-556.0,-533.5462645647704
2460,-532.0,-533.5452054794521
2461,-476.5,-533.506160164271
2462,-550.0,-533.5174418604652
2463,-464.5,-533.4702665755298
2464,-464.5,-533.423155737705
2465,-464.5,-533.3761092150171
2466,-464.5,-533.3291268758527
2467,-476.5,-533.2903885480573
2468,-464.5,-533.2435286103542
2469,-464.5,-533.1967324710688
2470,-464.5,-533.15
2471,-464.5,-533.1033310673012
2472,-476.5,-533.0648777173913
2473,-572.5,-533.091649694501
2474,-631.0,-533.1580732700136
2475,-476.5,-533.1196610169492
2476,-592.0,-533.1595528455284
2477,-476.5,-533.121191604604
2478,-613.0,-533.1752368064953
2479,-541.0,-533.1805273833671
2480,-475.0,-533.1412162162162
2481,-476.5,-533.1029709655638
